"lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper"
"Z1","=~","x1","",1,0,NA,NA,1,1
"Z1","=~","x4","",4.85554046837558,9.50384811437126,0.510902574403864,0.609419278426147,-2.0377054468037,38.8819853532032
"Z1","=~","x5","",6.06502355442374,2.77572165674978,2.18502584352263,0.0288869517630088,1.28826604940921,11.2957090513974
"Z1","=~","x6","",7.86754668684153,3.31921039660555,2.37030671357484,0.0177733342805562,2.9598179726719,12.6706043755626
"Z1","=~","x7","",3.48197560406905,5.08045813051279,0.685366459996316,0.493112703205888,-0.485094013084412,20.3262684302487
"Z1","=~","x9","",2.85266127570292,3.13649690106465,0.909505529794916,0.363083340211749,-3.54780730399167,9.44896741317971
"Z1","=~","x10","",1.16079619217269,1.96752689168492,0.589977294378239,0.555205872057125,-2.667580798641,5.15704333896675
"Z2","=~","x11","",1,0,NA,NA,1,1
"Z2","=~","x12","",0.598193372573942,0.355372649670877,1.68328478043527,0.0923199752622972,-0.149780565010965,1.33030742343331
"Z2","=~","x13","",0.0846239637856794,0.35434070359179,0.238820894489075,0.811244467514661,-0.605037476720431,0.804415481377859
"Z3","=~","Z3","",0,0,NA,NA,0,0
"Z4","=~","x16","",1,0,NA,NA,1,1
"M1","~","Z1","a1",-71.6139673732389,0.0716989493870897,-998.814738366778,0,-71.7545255014925,-71.4405538748723
"M1","~","Z2","a2",11.6576659113679,3.35310978712615,3.47667289515126,0.000507676782759647,6.7023791062857,21.7167518491561
"M1","~","Z3","a3",0,0,NA,NA,0,0
"M1","~","Z4","a4",4.37691899730503,1.88279145311341,2.32469665722526,0.0200881861572348,1.17866752432408,9.24167846413345
"M2","~","Z1","b1",80.1304035296812,0.0323962561423242,2473.4464123771,0,80.075945288712,80.2146446271432
"M2","~","Z2","b2",-12.2006415672756,3.07816403797614,-3.9636099365573,7.38248423937105e-05,-20.6652906528172,-7.23287963346089
"M2","~","Z3","b3",0,0,NA,NA,0,0
"M2","~","Z4","b4",-4.16162953271651,1.83998555305045,-2.26177293936743,0.0237114355793084,-8.67937664368453,-0.870621604679857
"M3","~","Z1","d1",-81.9437863854483,0.045525686376302,-1799.94620417416,0,-82.1018988177308,-81.905678027258
"M3","~","Z2","d2",14.0304790357275,2.87130646228341,4.8864442789467,1.02673367874395e-06,9.09263696617741,21.4688936402352
"M3","~","Z3","d3",0,0,NA,NA,0,0
"M3","~","Z4","d4",4.86119361944398,1.94099713723016,2.50448263225209,0.0122630625769524,1.04958552060516,9.43712592507557
"M4","~","Z1","l1",-0.391426874381513,2.83472670710308,-0.138082755350172,0.890175014451058,-5.96405518626736,5.13237290603542
"M4","~","Z2","l2",0.0201957184338409,0.381185303122353,0.0529813669845462,0.957746753851713,-0.76835291980181,0.74874417819099
"M4","~","Z3","l3",0,0,NA,NA,0,0
"M4","~","Z4","l4",0.0324224960130663,0.146675017636476,0.221049886582753,0.82505358971262,-0.269536371343778,0.321279894533073
"M5","~","Z1","k1",9.18655458634938,5.51603299560619,1.66542778001273,0.0958274409261348,-5.0988343395063,15.9863378628466
"M5","~","Z2","k2",-1.28740187372038,1.15395270840357,-1.11564526374866,0.264574008895632,-3.67353435788841,0.844925910711906
"M5","~","Z3","k3",0,0,NA,NA,0,0
"M5","~","Z4","k4",-0.280489529837507,0.381814358762779,-0.734622790893453,0.462569253927938,-0.847185834046015,0.664067047003597
"Y","~","M1","m1",0.376733609198808,0.253599972108614,1.48554278640637,0.137400098066285,-0.114792480251175,0.939017103267704
"Y","~","M2","m2",-1.61781981728172,1.21820682073248,-1.32803378683183,0.184166945470658,-4.56157858029703,0.485598311959609
"Y","~","M3","m3",0.531759792003955,0.456301797357835,1.16536861148269,0.243869817167052,-0.249499221299048,1.61314088531981
"Y","~","M4","m4",-0.273112197008647,0.375953694820971,-0.726451690117589,0.467561913029368,-1.12596463308922,0.222750930079717
"Y","~","M5","m5",-0.000391057938379123,0.164367026531036,-0.00237917510970659,0.998101694703404,-0.344504621220914,0.386406361586599
"Y","~","Z1","c1",-14.1050075506362,5.01382950583094,-2.81322042048547,0.00490480172016339,-20.7334982340513,2.22842461358867
"Y","~","Z2","c2",3.38139753436336,1.62926190328773,2.07541680532758,0.0379479220039585,0.0379189112481115,7.26197745181486
"Y","~","Z3","c3",0,0,NA,NA,0,0
"Y","~","Z4","c4",0.822414688939523,0.692869914454511,1.18696839303089,0.235240087948598,-0.286264639309122,2.46027595501945
"x1","~~","x1","",0.0155282718216662,0.0105725932999144,1.46872875756906,0.141906374162292,0.0150444103056882,0.0490121551417501
"x4","~~","x4","",0.483487408341195,0.192293480503778,2.51432033511762,0.0119262052027604,0.141974115174579,0.848862600339954
"x5","~~","x5","",0.291867592684749,0.0721159188869022,4.04720063461271,5.18338102255544e-05,0.134903921068542,0.423332323423752
"x6","~~","x6","",0.132643659990629,0.0915456371768044,1.44893480542881,0.147355790041044,0.036382727006658,0.257827651169976
"x7","~~","x7","",0.134901692850583,0.0479311773053671,2.81448736364498,0.00488550983472047,0.0314877780523792,0.226581046107335
"x9","~~","x9","",0.488755876741149,0.099164178423442,4.92875435980629,8.27555429294691e-07,0.290900403181119,0.669541899562767
"x10","~~","x10","",0.111259493435047,0.0291003521353701,3.82330402455223,0.000131675255397257,0.0464228589440472,0.157940825462126
"x11","~~","x11","",0.162355840272904,0.37565100966588,0.43219859948549,0.665597077168294,0.0498548035746278,0.245349132386278
"x12","~~","x12","",0.510886292386257,0.0857820962113706,5.95562844637665,2.59074317554564e-09,0.325089023915176,0.667486051121474
"x13","~~","x13","",0.426695051466822,0.0636066624981001,6.70833894923456,1.96851424050237e-11,0.28251187701063,0.536604207945227
"x16","~~","x16","",0,0,NA,NA,0,0
"M1","~~","M1","",1.41711293201244,0.163553671398206,8.664513122192,0,1.03764135751587,1.67329865357542
"M2","~~","M2","",0.366908678862379,0.0564438295816027,6.50042142041278,8.00952637547425e-11,0.22531607583705,0.452912829743254
"M3","~~","M3","",1.04251041202789,0.153410990325593,6.79553928838676,1.07907016655417e-11,0.672954287867282,1.26740782628299
"M4","~~","M4","",0.100482010117351,0.0191009768447501,5.26056918104524,1.43610158209739e-07,0.0626557912472424,0.137264928853447
"M5","~~","M5","",2.01600041168027,1.59518693715099,1.26380198127804,0.20630110989217,0.148827889322598,5.29921735286871
"Y","~~","Y","",0.256794332063169,0.11267117441905,2.27914844579584,0.0226582425043405,0.0857186895017311,0.574683116611782
"Z1","~~","Z1","",0.00204503361694546,0.00136801264943744,1.49489379194441,0.134942162733338,0.0003918842526538,0.00564300534509356
"Z2","~~","Z2","",0.086657446819182,0.379271011550742,0.228484234702942,0.819269810893972,0.0220408108158897,0.207972843245334
"Z3","~~","Z3","",0.05,0,NA,NA,0.05,0.05
"Z4","~~","Z4","",0.23514442833722,0.0151174512695231,15.554502154161,0,0.193499789500289,0.249873487865804
"Z1","~~","Z2","",0.0112199827690144,0.0074927173693836,1.49745175426754,0.134275750295751,0.000909028018263248,0.0305951797788305
"Z1","~~","Z4","",0.00458156580448276,0.00411638211372718,1.11300789817454,0.265705037381473,-0.00565123099549573,0.011183953495894
"Z2","~~","Z4","",-0.0519523103447503,0.0312722973195092,-1.66128857800094,0.0966555028925316,-0.119765046882384,0.00557447466598887
"indirect_alpha_Z1",":=","a1*m1","indirect_alpha_Z1",-26.979388397566,18.1714910800248,-1.48470966299642,0.137620750885605,-67.2389121208281,8.22961208369498
"indirect_alpha_Z2",":=","a2*m1","indirect_alpha_Z2",4.39183455362355,3.86389779955718,1.13663320860269,0.25569165146618,-1.23590627134514,14.0098019439413
"indirect_alpha_Z3",":=","a3*m1","indirect_alpha_Z3",0,0,NA,NA,0,0
"indirect_alpha_Z4",":=","a4*m1","indirect_alpha_Z4",1.64893249102555,1.59152577099326,1.03607024220316,0.300169373823606,-0.351554424458191,5.95361261343335
"indirect_beta_Z1",":=","b1*m2","indirect_beta_Z1",-129.636554797099,97.6972994164756,-1.32692055534175,0.184534963961579,-365.510049839735,38.9176314804388
"indirect_beta_Z2",":=","b2*m2","indirect_beta_Z2",19.7384397110895,17.6574193606,1.11785529402631,0.263628801282626,-4.8596392639921,72.5552771155741
"indirect_beta_Z3",":=","b3*m2","indirect_beta_Z3",0,0,NA,NA,0,0
"indirect_beta_Z4",":=","b4*m2","indirect_beta_Z4",6.73276673021363,6.82285671827922,0.98679585519886,0.323742727062479,-2.12444308654376,25.5910040025149
"indirect_delta_Z1",":=","d1*m3","indirect_delta_Z1",-43.5744108043425,37.4306359901886,-1.1641376015028,0.244368252572727,-132.196790989782,20.5099048729807
"indirect_delta_Z2",":=","d2*m3","indirect_delta_Z2",7.4608446137543,7.62431538288396,0.978559285533145,0.327797784698993,-3.40089917729877,28.8929312859513
"indirect_delta_Z3",":=","d3*m3","indirect_delta_Z3",0,0,NA,NA,0,0
"indirect_delta_Z4",":=","d4*m3","indirect_delta_Z4",2.58498730796648,2.90254062776183,0.8905947028758,0.37314664202038,-0.839389479761149,10.1193902282894
"indirect_lambda_Z1",":=","l1*m4","indirect_lambda_Z1",0.106903453630562,2.31138600659521,0.046250800742727,0.963110352630198,-5.89880784282707,0.829684198583012
"indirect_lambda_Z2",":=","l2*m4","indirect_lambda_Z2",-0.0055156970316343,0.281087851034115,-0.0196226802807101,0.984344371067792,-0.0914703255086566,0.882538421839661
"indirect_lambda_Z3",":=","l3*m4","indirect_lambda_Z3",0,0,NA,NA,0,0
"indirect_lambda_Z4",":=","l4*m4","indirect_lambda_Z4",-0.00885497911863263,0.107091339093836,-0.0826862302176804,0.934101034070559,-0.0733877654805504,0.275150086844367
"indirect_kappa_Z1",":=","k1*m5","indirect_kappa_Z1",-0.00359247509734507,1.21472844476377,-0.00295743061984828,0.997640315208568,-3.02519189316794,0.498237216030458
"indirect_kappa_Z2",":=","k2*m5","indirect_kappa_Z2",0.000503448722602512,0.163678710171082,0.00307583510449399,0.997545842528249,-0.0930676754388364,0.470793369242396
"indirect_kappa_Z3",":=","k3*m5","indirect_kappa_Z3",0,0,NA,NA,0,0
"indirect_kappa_Z4",":=","k4*m5","indirect_kappa_Z4",0.000109687657275185,0.0598587764415526,0.0018324406844882,0.998537924687495,-0.0560008081641865,0.183803009676935
"indirect_Z1_suoyouM_Y6",":=","a1*m1+b1*m2+d1*m3+l1*m4+k1*m5","indirect_Z1_suoyouM_Y6",-200.087043020475,152.725095725872,-1.31011240863527,0.190157811277161,-567.434219031437,66.9774395174695
"indirect_Z2_suoyouM_Y6",":=","a2*m1+b2*m2+d2*m3+l2*m4+k2*m5","indirect_Z2_suoyouM_Y6",31.5861066301583,28.930903918564,1.09177738514732,0.274930961518576,-9.23337123783772,117.442419492851
"indirect_Z3_suoyouM_Y6",":=","a3*m1+b3*m2+d3*m3+l3*m4+k3*m5","indirect_Z3_suoyouM_Y6",0,0,NA,NA,0,0
"indirect_Z4_suoyouM_Y6",":=","a4*m1+b4*m2+d4*m3+l4*m4+k4*m5","indirect_Z4_suoyouM_Y6",10.9579412377443,11.2224864790773,0.976427216746822,0.328852799588864,-3.61212588740551,40.1550728200224
"indirect_suoyouZ_M1_Y6",":=","a1*m1+a2*m1+a3*m1+a4*m1","indirect_suoyouZ_M1_Y6",-20.9386213529169,13.4922667979061,-1.55189796248073,0.120686640529979,-50.1147866466941,6.40995221712976
"indirect_suoyouZ_M2_Y6",":=","b1*m2+b2*m2+b3*m2+b4*m2","indirect_suoyouZ_M2_Y6",-103.165348355796,76.0031969847562,-1.35738169509485,0.1746599613971,-284.414949533704,27.2750178047675
"indirect_suoyouZ_M3_Y6",":=","d1*m3+d2*m3+d3*m3+d4*m3","indirect_suoyouZ_M3_Y6",-33.5285788826217,27.7410224411529,-1.20862808693321,0.226805760812538,-101.050416683417,14.9502987715095
"indirect_suoyouZ_M4_Y6",":=","l1*m4+l2*m4+l3*m4+l4*m4","indirect_suoyouZ_M4_Y6",0.0925327774802955,1.97380793809739,0.0468803350590892,0.962608601208826,-5.30558807813688,0.764841723706616
"indirect_suoyouZ_M5_Y6",":=","k1*m5+k2*m5+k3*m5+k4*m5","indirect_suoyouZ_M5_Y6",-0.00297933871746737,1.05072823788132,-0.00283549885694029,0.997737602271507,-2.41802616410574,0.401490005056315
"total_indirect",":=","indirect_alpha_Z1+indirect_alpha_Z2+indirect_alpha_Z3+indirect_alpha_Z4+indirect_beta_Z1+indirect_beta_Z2+indirect_beta_Z3+indirect_beta_Z4+indirect_delta_Z1+indirect_delta_Z2+indirect_delta_Z3+indirect_delta_Z4+indirect_lambda_Z1+indirect_lambda_Z2+indirect_lambda_Z3+indirect_lambda_Z4+indirect_kappa_Z1+indirect_kappa_Z2+indirect_kappa_Z3+indirect_kappa_Z4","total_indirect",-157.542995152572,116.780327007531,-1.34905423875386,0.177319545250213,-442.33377003071,48.8546330538912
"total_effect",":=","c1+c2+c3+c4+total_indirect","total_effect",-167.444190479905,117.608659439883,-1.42374032046081,0.154521657228593,-448.471980555587,50.920243280972
